Date,Moisture_600,Blaine_After_HPGR,Tfe_Before_Mixer,FeO_Before_Mixer,Online_hours,Grate_Feed(ton),Grate_Speed(rpm),Depth(mm),EP1_Temp(deg),EP2_Temp(deg),Grate_Zoon3_Temp(deg),Grate_Zoon4_Temp(deg),Amb_Temp(deg),KL1_Speed(rpm),AN1_Speed(rpm),730FN1_Damper,730FN1_Amp,AN1_Zoon3_Temp(deg),Gas_Consumption(Nm3)
1/29/2020,9.288888889,2025.555556,66.97,22.58,23.91666667,12821.98,6.176269153,146.6024376,112.1537701,109.0317199,769.8167512,1003.415828,12.29071304,1.688737769,1.684611019,37.35277778,197.5243711,135.8103971,200928
1/30/2020,9.203571429,1888.285714,67.38,22.765,23.86666667,12961.97,6.247443552,151.9352761,113.6458067,106.872406,783.889181,1001.519286,12.50537363,1.680162251,1.715350358,37.55625,195.9141119,150.7698919,208928
1/31/2020,9.101388889,1893.1,67.29333333,22.10666667,20.25,9855.42,4.764738031,140.087623,112.4868868,104.2268444,633.7830928,954.8277733,12.56948568,1.641029057,1.379958465,30.22013889,176.4761273,115.4904823,188850
2/1/2020,9.190625,1884.7,67.16666667,21.67666667,24,12725.69,6.146249636,149.1097813,113.5602193,112.6439944,757.718891,984.0790299,14.11168228,1.680424541,1.6783078,37.91319444,194.5952138,137.2436698,202100
2/13/2020,9.063888889,1846.363636,66.83,22.66666667,24,12897.99,6.180359768,148.1477586,110.302768,106.2276741,738.0774525,996.3719766,8.760939282,1.697153671,1.655043634,35.99513889,195.9749536,150.8824482,206290
2/14/2020,9.029166667,1892.375,66.96,22.67,24,12975.27,6.172246798,149.4077898,112.8081627,108.6821449,743.2485308,995.0168886,12.89713987,1.699773603,1.678066188,36.21805556,194.7883579,161.4272645,201910
2/15/2020,9.019444444,1886.727273,66.77666667,22.81666667,24,13198.25,6.197433114,137.1169932,113.3185672,108.4230724,760.6846345,1004.592347,14.39750259,1.699757039,1.715124836,38.06388889,196.1835637,159.0357674,200990
2/16/2020,9.068055556,1856.5,67.05333333,22.68333333,23.91666667,12703.7,5.845862746,123.7535863,111.0144519,107.6095217,746.377318,1019.135952,11.25995659,1.699754158,1.676139164,37.04722222,198.3570659,118.5781506,199210
2/17/2020,9.233333333,2001.333333,67.31333333,23.75333333,23.96666667,13017.42,6.071129303,124.9812252,113.8532241,110.9109893,775.5901175,1019.316793,13.62097496,1.699702353,1.709925943,36.83958333,194.3709227,139.065756,204430
2/18/2020,9.012,1870.833333,67.035,22.135,23.51666667,10891.1,5.298056685,119.148866,117.2301826,112.6354366,672.1087081,987.2550603,14.5196992,1.639745131,1.435726626,33.68055556,185.8986009,107.0960597,179400
2/19/2020,9.001388889,1838,67.02,22.81333333,20.1,9311.7,4.4171793,126.1543509,122.3771426,108.5092889,602.7292789,963.2386565,15.46030316,1.639018012,1.207600864,29.04513889,171.8210602,91.26278997,189150
2/20/2020,9.023611111,1840.909091,67.22333333,22.86333333,23.98333333,13051.45,6.001339167,117.5947891,110.8773081,112.3694687,785.9705508,1003.831111,17.09658997,1.699749609,1.63926314,37.75069444,193.2235165,148.7227511,208710
2/21/2020,9.186111111,1933.545455,67,21.90666667,23.86666667,12747.58,5.93513094,123.90352,114.9525924,108.9629743,777.2234177,990.7787225,16.2217323,1.700088983,1.618671687,37.74444444,192.1049957,143.7069728,198700
2/22/2020,9.392592593,1943,66.94,22.76666667,23.8,12912.24,6.045417216,119.279484,110.7239645,108.632156,771.802625,982.047058,16.80332074,1.700136309,1.658949669,37.56944444,192.5171669,151.3285204,201850
2/24/2020,8.944927536,1937.166667,66.8,22.86333333,23.86666667,12612.35,5.96631034,150.9297622,115.3766981,110.4647868,740.5109093,989.1775172,17.95856239,1.700484712,1.59544903,36.48541667,189.5520273,150.125871,209870
2/25/2020,9.065277778,1889.7,67.24,23.63333333,24,12404.58,5.728844713,158.9732437,114.6138868,112.9558506,755.1896186,979.6517439,20.2104225,1.674228603,1.606136742,35.93055556,186.2545875,144.629211,193970
2/26/2020,9.145283019,1945.2,67.17,23.2,23.81666667,12803.21,5.914056318,156.8840781,111.9835238,112.1969719,801.2263536,995.1889779,20.95817149,1.700875026,1.632960364,36.78888889,186.3720857,184.6679256,204680
2/27/2020,9.141666667,1904.111111,67.27666667,23.86333333,19.3,9107.41,4.283143492,149.7648343,116.6708093,104.5463748,610.9872706,952.9548921,16.09559784,1.596508118,1.217147604,28.97013889,169.5984914,126.10159,189400
2/28/2020,8.884722222,1847.454545,67.41333333,23.31333333,24,12773.08,5.985833136,158.748787,119.4424481,110.3728765,747.1032544,987.3680604,14.20935406,1.700986727,1.620621649,38.7,196.4292652,150.7569591,199800
2/29/2020,8.956944444,1863.909091,67.15333333,22.38666667,23.91666667,12672.63,5.812831215,158.5490827,119.9563879,109.82503,746.529907,995.3843121,17.72998212,1.690362663,1.581764925,39.47291667,194.8611405,147.2351552,194500
3/1/2020,9.031944444,1943.454545,66.95333333,21.54666667,24,12606.94,5.890616834,155.4505895,116.6033194,110.4810659,759.2496512,980.505166,18.60152979,1.683010963,1.602506031,38.87291667,192.609214,157.7180238,195270
3/2/2020,8.979411765,1905.555556,67.25333333,22.59666667,24,12711.66,5.971122337,152.3401294,122.3545658,110.6795224,766.9301647,990.0164914,21.19413784,1.683753951,1.614979653,38.10555556,188.5640477,158.8044556,208290
3/3/2020,8.881944444,1836.166667,67.28333333,22.91333333,23.83333333,11479.64,5.556576715,149.6050242,124.0759454,118.0813113,732.0514094,985.9197768,18.33309023,1.680895025,1.4735103,34.35972222,182.3078224,141.3060769,193220
3/4/2020,9,1862.636364,67.54333333,22.27,23.83333333,12603.52,5.983110446,162.8564136,118.5366916,111.1340536,758.437756,969.4537888,14.64630455,1.680406798,1.602810502,37.69444444,192.4205994,130.0358428,203320
3/5/2020,8.890909091,1901.333333,66.99,21.88666667,24,12794.05,6.073471867,155.5187663,117.3641567,112.872851,778.7039116,982.7326948,15.1255673,1.681227562,1.612010965,37.56736111,193.1040733,146.29068,209730
3/6/2020,8.994117647,1938.857143,66.84,22.425,23.91666667,12803.03,5.990532639,156.3318874,115.2997034,112.7539705,760.1507205,959.4171956,17.45924913,1.680992317,1.625888418,37.47291667,190.9592211,136.6338068,199620
3/7/2020,8.845652174,1871.428571,67.205,22.65,18.81666667,9201.13,4.311218501,141.7748649,117.3189232,103.5201514,607.4705504,926.9089378,19.10596499,1.541341799,1.168309332,29.12361111,164.3986265,110.9879421,191920
3/9/2020,8.928125,1872.9,67.23,23.235,23.73333333,12527.86,5.98544826,154.8319445,114.3381149,112.3371672,749.112905,950.5510211,16.11254,1.680712632,1.54634894,37.22222222,189.9798937,129.1756473,200750
3/10/2020,8.915,1913.636364,67.45,22.73,23.83333333,12659.19,5.994726368,156.2582024,113.94612,111.4375621,749.8906561,974.9311656,14.58236551,1.680973464,1.561218953,37.03055556,191.4181545,137.3023107,204330
3/11/2020,8.972727273,1880.6,67.48,22.855,24,12769.13,6.155553221,155.3594193,117.5780947,114.8057304,761.9209196,952.9835425,16.88957237,1.680870271,1.58656898,37.025,191.2266735,133.2736537,198530
3/12/2020,8.686111111,1912.555556,67.245,22.74,24,12675.41,6.007459975,154.3707905,114.7110801,113.0219125,742.8064776,958.1259423,18.09990386,1.669315373,1.620374528,37.17847222,190.4701851,143.3707124,203270
3/13/2020,8.8375,1873.363636,67.51,22.52,24,13094.89,6.16802785,156.6524732,121.4987984,113.8851791,779.6931156,956.1506869,20.3524694,1.680692042,1.616446248,37.73402778,190.0040638,142.478097,204580
3/14/2020,8.7,1894.909091,67.03,22.475,23.38333333,12536.49,5.881380407,153.7329475,118.3466436,113.9301328,762.9157434,945.6969121,21.57490307,1.680450095,1.560302364,35.72152778,184.2570165,164.8420215,200280
3/15/2020,8.658333333,1883.8,66.75,24.33,24,12669.93,5.918407988,151.5275166,117.8176868,112.9061126,767.5966779,925.8559822,22.85188742,1.680754125,1.571374286,36.49652778,184.6694778,164.1640226,191340
3/16/2020,8.854285714,1871,67.59,23.62,23.96666667,12375.25,6.01800984,156.5658206,120.2123769,113.3968332,772.9734615,911.1886981,18.60551155,1.680641103,1.575135734,36.72430556,187.6569978,155.7352409,195320
3/17/2020,8.95952381,1914.625,67.3,23.56,24,11808.06,5.653869892,157.6202927,117.9216961,114.4949519,745.7620218,886.8617042,21.61903466,1.680311866,1.505984212,33.75486111,179.9498936,160.2160741,187010
3/18/2020,9.064285714,1914.875,67.225,22.73,24,12800.34,6.196260807,157.796101,125.9287784,114.94865,786.5680944,896.196447,21.27876295,1.686779574,1.641392747,36.89375,186.4717669,161.8622418,201590
3/19/2020,8.958333333,1857.333333,67.19,22.375,24,12778.47,6.276140363,151.7713721,118.0068188,110.5299016,759.4022033,908.6341724,20.92604642,1.680401277,1.642233812,36.96597222,187.1301185,168.0233103,203970
3/20/2020,8.865625,1899.428571,67.15,22.33,23.95,12783,5.996897558,154.0951997,107.9138535,107.6502538,756.6106784,919.2872853,20.84958916,1.680112179,1.642114597,37.17638889,187.5317303,157.4532746,199490
3/21/2020,8.928571429,1866.4,67.2,21.505,20.71666667,10705.38,5.039165677,154.8910459,111.8570996,104.6210742,668.9650436,898.820682,20.89473764,1.674753532,1.378790283,33.00277778,177.168796,138.5478499,197420
3/22/2020,8.99,1847.8,67.425,22.4,20.71666667,10493.81,5.257723797,155.7224069,117.2270876,108.8226106,691.2809038,888.7194303,20.30591472,1.680580936,1.425197763,31.97681159,174.0104785,139.1588022,180990
3/23/2020,9.016666667,1821.5,67.03,21.97,24,12989.95,6.127050182,156.0431697,112.606753,107.5833778,785.2128388,938.7283177,16.4028862,1.680621277,1.637663424,37.41736111,187.7809668,151.5310362,205860
3/24/2020,9.008333333,1877.9,67.165,22.52,24,12753.66,6.004588606,157.7477654,108.6203877,105.8716017,767.0936649,944.0659789,14.04550137,1.663774332,1.598547313,36.20972222,188.8540234,156.8893267,205130
3/25/2020,9.09,1877.5,67.25,22.945,24,12249.27,5.96736725,156.9564368,110.2792817,107.12102,747.0186279,921.6996316,13.07594239,1.654656693,1.580994859,35.26111111,186.784028,135.4817773,197650
3/26/2020,9.027586207,1853.545455,67.005,22.16,24,12399.06,6.132612929,153.9908753,114.5418958,110.608266,752.1230631,928.4906036,16.34376179,1.640349542,1.594929413,36.46597222,188.7470226,144.4307908,204740
3/27/2020,9.133333333,1853.545455,67.005,22.16,21.65,11313.5,5.462789149,152.0974544,119.1244534,112.3427493,751.4691248,908.9947393,18.05787,1.631673012,1.473645803,32.56111111,178.7163956,143.00741,196070
3/29/2020,9.045,1799.7,67.14,21.89,24,11982.85,5.984113111,150.3244383,116.5614718,110.9127502,680.8943568,930.7907353,17.36744677,1.629858985,1.507152839,35.82430556,186.5617866,110.5050949,201290
3/30/2020,9.106666667,1835.909091,66.685,23.125,24,12762.88,5.820530663,154.7718328,113.6265738,111.1099668,752.8532729,986.9307784,17.08693347,1.640342353,1.56667629,35.32083333,184.4102758,133.2856012,198230
3/31/2020,9.058333333,1881,66.475,21.72,22.91666667,11690.17,5.731205363,151.0687139,114.1056459,109.4788314,731.750959,968.1965112,20.88820975,1.649276225,1.597817306,34.95869565,182.3198178,150.2356412,180070
4/1/2020,9.034782609,1883,66.53,23.19,23.88333333,12126.31,5.918765567,148.9011093,116.7762393,108.719307,720.8925903,969.0175458,18.97121694,1.668520132,1.592373438,34.76527778,183.383455,148.3304353,194000
4/4/2020,9.011320755,1887.083333,66.89,22.69,24,12503.29,6.085365277,141.5651029,114.9628668,107.7958949,731.5737145,977.2748104,23.79906731,1.68009263,1.613762465,37.33680556,187.5466488,138.753391,201180
4/5/2020,9.138888889,1940.272727,66.56,22.24,22.81666667,11828.5,5.497498177,152.7497298,116.0595837,106.7402218,722.4102005,989.7204225,23.02640268,1.677381347,1.541354069,34.92986111,182.680248,153.9914795,199870
4/6/2020,9.05,1882.25,66.48,23.055,24,12891.96,6.019642234,158.7562846,114.7985367,108.3526998,767.1695293,1000.314435,22.00526416,1.680141625,1.667185676,37.85416667,191.0598036,153.9805703,203930
4/7/2020,8.915,1834.272727,66.81,23.615,24,12831.42,6.001969504,157.9134856,118.2077231,112.3435282,778.4631492,971.8033657,23.31207573,1.680431414,1.672538793,35.63680556,184.38048,161.384322,194250
4/8/2020,8.852083333,1793.8,66.75,23.715,24,12604.43,5.864046251,164.2627036,120.0648444,111.8574553,773.8981708,972.6158884,23.5526055,1.680535372,1.647968264,36.20277778,185.4570583,143.3053584,187870
4/9/2020,8.995,1784.7,66.525,24.36,23.86666667,12506.57,6.045845483,160.3917731,117.3982321,109.4091675,759.8637126,992.0061088,15.17256581,1.680525859,1.617779078,36.22569444,190.7610314,128.5621022,201310
4/10/2020,8.996610169,1772.9,66.9,24.115,24,12639.57,6.036788459,159.0267701,114.7563836,110.0069968,763.3405432,991.3020176,15.5002148,1.670185199,1.61956181,35.49791667,189.2230654,127.5826796,197020
4/11/2020,9.038983051,1754.666667,67.005,24.185,23.61666667,11849.74,5.854758893,158.8084081,111.5414509,107.366646,771.0914646,1032.734929,19.5492772,1.660731033,1.577517032,36.98611111,188.2870609,149.203548,203510
4/12/2020,9.221666667,1757.636364,67.25,23.94,23.93333333,12387.81,6.037768217,148.1846537,115.9561275,107.4541566,783.4293768,1036.367321,21.61566909,1.672646347,1.626771692,37.11597222,185.5910557,190.4064252,209760
4/13/2020,9.096666667,1802.583333,67.25,24.2,24,12417.5,6.024091403,158.6593531,125.3270865,111.758866,784.2848979,1034.959432,21.19883415,1.660410789,1.63305992,36.87986111,186.7394491,165.3214781,206800
4/14/2020,9.16,1811,66.83,24.28,24,12493.96,6.193450484,161.4149893,125.2451806,111.6001087,770.4867758,1026.2202,20.9625913,1.66016742,1.633935097,37.04236111,187.8906626,147.4123294,209520
4/15/2020,9.167605634,1818.916667,66.86666667,23.82333333,24,12657.82,6.111207409,162.2262253,115.4586194,108.1171323,762.8924493,999.3900113,19.7526469,1.679391172,1.698634354,35.95972222,186.9399589,152.39449,204100
4/16/2020,9.095833333,1847.416667,66.69333333,24.33666667,24,12615.46,6.094568548,162.3193268,121.6838933,110.58059,776.4919379,992.9395509,21.81660591,1.680108185,1.700027614,36.56180556,186.3474958,170.4368054,206800
4/17/2020,9.175,1863.181818,66.80666667,24.36333333,24,12663.14,6.132992318,160.6146244,117.4887656,111.7214243,783.4182881,992.4032903,23.29890462,1.679921138,1.674640395,37.20486111,187.1649438,161.1352869,197530
4/18/2020,9.104166667,1882.363636,66.87,23.59333333,24,12794.93,6.147396484,161.7732685,114.6888179,109.2508711,785.682295,988.8505072,20.42823383,1.680182665,1.69643588,35.90555556,185.1060498,167.9205661,199650
4/19/2020,9.154166667,1846.444444,67.15666667,24.02666667,24,12799.59,6.14197329,161.6195493,120.0639288,112.3031428,805.5135674,1009.873053,22.11191093,1.680214298,1.665065455,36.52291667,185.9982419,172.0017135,202150
4/20/2020,8.985185185,1884,67.7,24.445,24,12682.49,6.031653014,162.4213647,119.7942923,113.7188177,801.6793064,1010.657215,22.91086378,1.680139609,1.661753216,37.48055556,187.660544,158.5670827,199170
4/21/2020,8.985185185,1884,67.7,24.445,17.1,8883.13,4.120998439,129.3355805,120.7305544,104.5421308,721.9628196,897.226378,24.26893104,1.530015063,1.26810322,27.13125,159.7051165,142.8652946,171490
5/5/2020,9.177777778,1883.818182,66.94,22.49,24,11040.77,5.28851998,155.1062435,117.8701839,116.170262,756.59074,973.0522048,28.04658223,1.603720653,1.491095429,28.09027778,164.7064677,152.0447249,181180
5/6/2020,9.163888889,1932,67.36,23.02333333,24,11833.75,5.692306834,162.8346428,121.0190836,112.6898221,790.8074189,972.2834615,30.40145031,1.634548395,1.588154445,30.94027778,171.1786581,159.4784433,179960
5/7/2020,9.411111111,1917.727273,67.24333333,22.49333333,24,12369.17,5.77127037,153.9843927,111.8644269,106.938643,810.2133966,1001.902718,28.15847489,1.659791172,1.644878023,31.36805556,170.6773384,169.166444,188840
5/8/2020,9.020512821,1957.5,66.95,21.59,23.88333333,12291.37,5.71619993,161.1242063,113.1446588,105.0451062,804.5898624,1033.234267,26.8862628,1.660532456,1.605944586,32.43125,173.7285135,161.6925965,191160
5/10/2020,9.106944444,1906.2,67.25333333,22.98,24,11408.89,5.554722874,158.5863776,125.0541027,111.4952921,710.6802093,995.1274573,27.34966094,1.663302146,1.501516654,34.12222222,178.667502,127.587003,190450
5/11/2020,9.08125,1915.727273,67.00333333,22.24,23.7,11705.17,5.360115436,157.6138589,119.0393177,110.8387407,752.1289252,1047.603469,25.97897547,1.660495654,1.539957981,34.45,178.6005884,159.1580412,189300
5/12/2020,9.019444444,1941.555556,67.52,23.78666667,24,11925.27,5.364445167,167.1468064,118.5956108,113.349902,760.1705839,1055.946437,27.83205027,1.67852395,1.598143688,36.19375,181.8480993,154.9394196,190980
5/13/2020,9.184722222,1924.416667,67.22,23.5,23.95,11875.72,5.301640298,175.5598465,122.0921645,114.7349031,758.622478,1052.700223,25.31407334,1.680275444,1.547005496,36.88055556,185.0448906,125.9143069,190630
5/14/2020,9.094444444,1894.083333,67.44666667,23.72666667,24,12526.4,5.720582925,169.2094224,116.4811648,112.3271629,799.6174171,1054.864628,23.77991707,1.696757803,1.610847053,36.26875,184.0164031,154.3934751,192290
5/15/2020,9.102777778,1933.181818,67.44333333,23.47,23.98333333,12034.86,5.483682302,168.6012427,122.5834731,115.5046668,777.437056,1062.045842,25.52557333,1.700367213,1.568774914,35.82291667,182.9105782,143.0082474,188330
5/16/2020,9.055072464,1895.2,67.29333333,23.39,24,12275.75,5.206409484,180.6063519,115.1293173,112.8985815,795.8507032,1084.132442,24.91338131,1.700408464,1.581925849,35.81527778,181.7459138,179.8310011,191400
5/17/2020,9.008823529,1928.333333,67.03666667,23.53333333,23.36666667,11458.81,5.026261177,173.9376332,122.5277905,116.1505908,736.6862994,1044.516257,26.9652613,1.700384017,1.517133692,34.20069444,178.1678459,161.0282569,184940
5/18/2020,8.828947368,1910.8,67.37,23.74,24,11437.69,5.077495475,174.1937379,125.9532663,115.5936841,712.8028916,1043.769664,28.20175286,1.703119991,1.538179916,34.71180556,177.7042639,154.9336021,190610
5/20/2020,9.090277778,1947.4,67.37333333,23.92666667,24,12450.76,5.461725425,179.1370374,123.0072767,113.2092173,824.8686706,1067.725437,26.93962136,1.700004087,1.599858942,36.54444444,183.3001724,162.9570236,195900
5/21/2020,9.1,1961.181818,67.52,24.40666667,23.88333333,12563.56,5.588160739,179.3783818,126.1783396,115.6969527,838.6317365,1061.654388,23.67845872,1.700465442,1.621254274,35.18541667,182.3048146,161.0550183,196790
5/22/2020,9.236111111,1899.916667,67.18666667,23.91333333,24,12575.44,5.630966772,174.8909254,127.9273288,118.6269297,855.9223696,1065.671451,26.02232581,1.730967422,1.602348482,36.70208333,185.066656,154.2394172,192170
5/23/2020,9.084722222,1972.333333,67.48333333,23.67666667,24,12706.37,5.671057431,173.8338811,126.3584025,117.9589246,855.6885363,1069.945043,28.32514168,1.740714087,1.631869838,36.20208333,182.0337157,166.6728974,192310
5/24/2020,9.094444444,1937.090909,67.44666667,24.20333333,24,12488.38,5.53919649,174.0582982,123.2707841,117.3072468,847.4731437,1079.768562,30.10259775,1.74463395,1.602337807,36.50486111,181.1244047,183.425444,186700
5/25/2020,9,1924.545455,67.74333333,23.44333333,24,12336.59,5.326337166,178.6690591,118.7371349,115.294248,832.6561241,1040.042002,31.77494397,1.775465127,1.611317364,34.74652778,176.8159227,173.2577486,178130
5/26/2020,9.240277778,1978.4,67.07666667,22.81333333,24,12389.88,5.623691204,170.7650105,122.4718823,119.888485,817.884654,1022.115284,31.72026379,1.780730787,1.618581071,34.68472222,177.2556488,164.3290534,179440
5/27/2020,9.13375,1756.7,67.29666667,22.98,24,12572.4,5.645102692,173.1159124,122.5647906,119.4621228,829.6859826,1046.854783,31.16745367,1.735821205,1.62764846,36.4125,181.6087068,164.2190668,184040
5/28/2020,9.081690141,2004.363636,67.45,23.45,23.85,12174.25,5.467364579,174.5776907,121.6541258,117.5548847,805.9328097,1019.146098,32.41632363,1.722411865,1.59005555,35.66805556,179.5939983,162.1841384,176910
5/29/2020,8.930555556,1943.090909,67.67,22.92,24,11925.6,5.417954257,169.4433623,121.0163403,118.236747,806.3056014,1014.752416,31.82092123,1.720058323,1.578682581,34.36805556,175.7711782,140.7049353,174440
5/30/2020,9.2375,1952,67.41,22.43333333,24,11913.25,5.449651266,169.261906,123.5764412,118.0920564,804.5825767,1004.893458,32.44043251,1.720560859,1.581331109,35.45902778,178.1973018,135.2971536,170190
5/31/2020,9.326388889,1990.5,67.14666667,22.76666667,24,12116.25,5.463524423,172.321382,118.5364661,117.5688848,811.6490933,1031.658935,33.21645876,1.700805616,1.591291007,36.13402778,179.0763805,157.8415826,181290
6/1/2020,9.290277778,1975.25,67.11333333,21.93333333,23.93333333,12226.84,5.506107062,169.8482468,121.4437704,116.55588,828.4609498,1049.609836,33.85084815,1.700440304,1.596768107,36.19652778,178.5918718,183.5031062,190180
6/2/2020,9.305555556,2083.166667,67.18333333,22.19666667,24,12103.52,5.524538703,170.0676333,117.4878469,115.1434412,819.5591538,1045.484876,32.95816179,1.689962701,1.600366891,35.89305556,178.0508155,190.7800592,192960
6/3/2020,9.277464789,2006.9,67.00333333,22.62,23.96666667,12055.17,5.606295012,186.6520682,121.3072213,113.8612572,801.9982074,1030.476619,34.36218719,1.700542871,1.615246736,35.42847222,177.3564003,162.6827796,183600
6/4/2020,9.175,2044.545455,67.22666667,23.01666667,24,12032.18,5.604366824,175.3883169,125.4016522,117.173263,806.9953967,1030.806534,35.14816924,1.700853044,1.599637591,35.92430556,178.2456095,167.6455697,182400
6/5/2020,9.098461538,2075.8,67.37,23.31,24,12048.47,5.641646439,180.8573466,126.9310164,117.460441,807.2455826,1016.483795,34.53995913,1.689123985,1.604164187,35.65138889,177.4727409,174.5485502,182730
6/6/2020,9.2375,2045.666667,67.41,22.87333333,22.35,11024.07,5.025555276,179.6015985,125.271989,118.0619833,780.4671809,1036.504693,34.06044461,1.670613326,1.460172127,33.14375,171.4659341,177.8173558,186530
6/7/2020,9.159090909,2029.666667,67.67,22.12333333,24,12046.62,5.605893309,173.1862698,124.3893402,116.701756,825.5588359,1051.040035,33.78941611,1.680488362,1.564445391,35.35138889,177.2808711,173.963886,187650
6/8/2020,9.416666667,2037.2,67.59333333,22.82,23.81666667,11887.19,5.540314085,176.1402542,119.3377775,114.5249868,825.6417053,1063.234106,30.03322668,1.680911068,1.534918126,34.88333333,178.6528598,158.6778589,196660
6/9/2020,9.325416667,2020.555556,67.56,22.26666667,24,12578.12,5.81483581,169.8267493,112.9575517,111.4084363,842.1805142,1090.308823,29.25226486,1.681066936,1.625152069,36.35347222,181.7863153,176.1655615,208950
6/10/2020,9.443076923,2013.909091,67.61333333,21.83333333,23.93333333,12259.87,5.741283028,164.7662765,119.6976456,114.8908312,821.0350318,1070.459483,30.96081733,1.680892527,1.587244209,36.375,179.926356,167.7523141,201540
6/13/2020,9.407017544,2063.25,67.26,22.89,22.65,11748.07,5.530062689,165.2878018,132.9148641,116.8891497,822.4151969,1045.222798,32.97683981,1.680063324,1.543506169,35.47013889,177.0306542,171.9533563,197260
6/14/2020,9.331944444,2055.666667,67.43,22.99333333,20.88333333,9441.84,4.238197823,157.5030938,134.7691438,110.5664564,662.7589199,1015.258445,33.94472412,1.679980339,1.142889939,29.21041667,160.7913458,138.5408563,189270
6/15/2020,9.148611111,2039.636364,67.47,23.23333333,24,12544.14,5.830163171,155.3845001,138.0494583,119.1846596,841.365567,1045.278858,35.0515841,1.697269818,1.539534344,36.60277778,178.8067726,165.2246469,195370
6/16/2020,8.9390625,2040.666667,67.28333333,23.51666667,23.96666667,12472.77,5.700017128,168.5944676,137.7691595,117.0932484,845.8316546,1046.482984,33.31235688,1.699799886,1.555589768,37.04097222,181.0574934,168.8788433,195510
6/17/2020,9.002777778,1994.75,67.48,23.98666667,23,11564.84,5.078194922,170.8993005,135.3810084,113.4809261,784.40027,1034.46284,33.31254259,1.699821067,1.459610503,33.85,173.1569519,160.0842108,188620
6/18/2020,9.1,2039.25,67.14666667,23.54333333,24,12896.63,5.731291231,172.2565554,133.044531,111.8513455,852.0694019,1042.496035,34.29513799,1.699838045,1.625116318,35.30555556,176.2003132,186.5759181,190980
6/19/2020,8.975,2024.5,67.3,23.07666667,21.03333333,10526.97,4.737623406,169.7251428,134.1083514,108.3256753,753.808829,1143.623526,35.11990238,1.660196971,1.334667186,31.49166667,166.1369879,145.3674455,188910
6/20/2020,8.981818182,2037.5,67.18666667,23.60333333,23.85,12852.31,5.741886923,174.1890701,129.9367384,104.5514326,840.9267053,1095.567262,35.99068722,1.69987242,1.650277714,36.95486111,177.5965417,193.2054859,195360
6/21/2020,9.121212121,2026.909091,67.25,24.62333333,23.31666667,12659.6,5.626701516,157.910059,127.6379575,96.25773456,831.862288,1090.694078,37.3236535,1.699667837,1.609776839,37.44513889,178.5848602,187.6504074,187630
6/22/2020,9.04,2017.333333,67.21,23.99666667,23.95,12890.24,5.76541221,160.967279,129.5237435,96.39164831,835.2738228,1093.14572,33.17749111,1.699744261,1.608887655,37.05902778,180.2189058,161.0531534,185300
6/23/2020,8.476923077,1978.333333,67.21,23.99666667,22.31666667,10081.75,4.47661128,164.4315652,131.8720246,96.38254693,752.9726618,1070.299161,32.67420039,1.638877945,1.269412762,30.14722222,164.0651047,141.0333749,170470
6/25/2020,9.036111111,1974.583333,67.14,25.2775,24,12754.73,5.763120228,161.2492056,115.2137125,96.74573068,778.6891236,1069.506341,33.0553141,1.694450372,1.577697915,36.13611111,179.9544512,170.8454822,194940
6/26/2020,9.026388889,1958.6,66.96666667,24.81666667,24,13101.5,5.813690914,164.2036692,115.52746,97.67235401,838.1477724,1195.986023,36.53306425,1.685713221,1.660737915,36.26597222,177.8634196,177.5856574,176690
6/27/2020,9.066666667,1966.8,67.24,24.70666667,23.68333333,12987.68,5.814885411,164.7638575,112.6229658,90.91845955,841.2239872,1064.53478,35.10981296,1.680267041,1.632097996,36.41458333,178.5263642,181.1385245,186110
6/28/2020,9.140277778,1966.416667,67.44333333,25.16,24,12999.57,5.68394035,170.737648,110.8185993,89.91083322,849.9040322,1063.15514,33.18803923,1.680103432,1.615728865,37.64618056,182.1564358,167.7945259,174220
6/29/2020,9.207462687,1952.777778,67.32333333,25.29333333,23.93333333,13010.24,5.755013467,165.276392,111.9141048,90.74255168,830.1386152,1061.541772,33.27039482,1.680171382,1.623478918,36.07673611,178.3208911,182.8571884,178900
6/30/2020,9.115277778,1950.666667,67.24666667,25.15,24,11937.5,5.35477488,166.6068408,114.222855,92.23612068,785.8010982,1035.256845,34.03336485,1.661244855,1.508872512,33.38680556,172.3561965,149.6419216,163180
7/1/2020,9.205,2004.5,67.37,24.9,24,12975.66,5.897876069,165.335537,112.4448231,90.12426549,834.1399499,1055.875318,33.66996658,1.679922943,1.63017539,35.65208333,177.4804051,170.6279778,177130
7/3/2020,9.064788732,2005,67.17333333,24.33,24,12609.91,5.52401756,166.5089006,111.0498973,86.39611139,730.1077789,1041.073594,34.2224336,1.62968697,1.591743,33.81319444,174.1576106,156.1954067,181310
7/4/2020,9.059722222,2020.333333,67.35666667,24.33333333,23.68333333,12503.26,5.611827044,168.6914579,115.8697769,89.95294483,783.1401673,1028.991884,34.18398992,1.67980027,1.636667143,33.89027778,174.0000416,149.2211008,169670
7/5/2020,9.216666667,2024.833333,67.07666667,24.22666667,24,13305.7,5.839109896,166.9391885,110.1503241,86.20187364,809.7563013,1025.894454,34.52961716,1.679808707,1.704572579,35.46041667,177.8497428,155.9990527,170370
